time_step,mean_nRMSE,publication_net
89,0.3680908,FNO;12;18;4;gelu
90,0.37078348,FNO;12;18;4;gelu
91,0.3735293,FNO;12;18;4;gelu
92,0.37632346,FNO;12;18;4;gelu
93,0.37915936,FNO;12;18;4;gelu
94,0.38202992,FNO;12;18;4;gelu
95,0.38492778,FNO;12;18;4;gelu
96,0.38784617,FNO;12;18;4;gelu
97,0.3907778,FNO;12;18;4;gelu
98,0.39371514,FNO;12;18;4;gelu
99,0.39665005,FNO;12;18;4;gelu
100,0.39957365,FNO;12;18;4;gelu
101,0.402477,FNO;12;18;4;gelu
102,0.405351,FNO;12;18;4;gelu
103,0.4081884,FNO;12;18;4;gelu
104,0.41098344,FNO;12;18;4;gelu
105,0.41373366,FNO;12;18;4;gelu
106,0.41643903,FNO;12;18;4;gelu
107,0.41910407,FNO;12;18;4;gelu
108,0.42173648,FNO;12;18;4;gelu
109,0.4243475,FNO;12;18;4;gelu
110,0.4269507,FNO;12;18;4;gelu
111,0.42956084,FNO;12;18;4;gelu
112,0.43219313,FNO;12;18;4;gelu
113,0.4348609,FNO;12;18;4;gelu
114,0.43757463,FNO;12;18;4;gelu
115,0.44034114,FNO;12;18;4;gelu
116,0.44316313,FNO;12;18;4;gelu
117,0.44603962,FNO;12;18;4;gelu
118,0.4489668,FNO;12;18;4;gelu
119,0.45193925,FNO;12;18;4;gelu
120,0.45495027,FNO;12;18;4;gelu
121,0.4579932,FNO;12;18;4;gelu
122,0.46106154,FNO;12;18;4;gelu
123,0.46414873,FNO;12;18;4;gelu
124,0.46724868,FNO;12;18;4;gelu
125,0.47035536,FNO;12;18;4;gelu
126,0.473463,FNO;12;18;4;gelu
127,0.4765666,FNO;12;18;4;gelu
128,0.47966197,FNO;12;18;4;gelu
129,0.48274517,FNO;12;18;4;gelu
130,0.4858137,FNO;12;18;4;gelu
131,0.48886564,FNO;12;18;4;gelu
132,0.49189973,FNO;12;18;4;gelu
133,0.4949155,FNO;12;18;4;gelu
134,0.4979124,FNO;12;18;4;gelu
135,0.5008907,FNO;12;18;4;gelu
136,0.5038501,FNO;12;18;4;gelu
137,0.50679016,FNO;12;18;4;gelu
138,0.5097106,FNO;12;18;4;gelu
139,0.5126104,FNO;12;18;4;gelu
140,0.5154884,FNO;12;18;4;gelu
141,0.5183428,FNO;12;18;4;gelu
142,0.5211715,FNO;12;18;4;gelu
143,0.5239724,FNO;12;18;4;gelu
144,0.52674264,FNO;12;18;4;gelu
145,0.5294794,FNO;12;18;4;gelu
146,0.53217983,FNO;12;18;4;gelu
147,0.53484094,FNO;12;18;4;gelu
148,0.53745955,FNO;12;18;4;gelu
149,0.5400331,FNO;12;18;4;gelu
150,0.54255897,FNO;12;18;4;gelu
151,0.54503506,FNO;12;18;4;gelu
152,0.5474594,FNO;12;18;4;gelu
153,0.5498309,FNO;12;18;4;gelu
154,0.55214846,FNO;12;18;4;gelu
155,0.5544121,FNO;12;18;4;gelu
156,0.55662197,FNO;12;18;4;gelu
157,0.55877936,FNO;12;18;4;gelu
158,0.56088567,FNO;12;18;4;gelu
159,0.5629432,FNO;12;18;4;gelu
160,0.56495523,FNO;12;18;4;gelu
161,0.56692505,FNO;12;18;4;gelu
162,0.5688571,FNO;12;18;4;gelu
163,0.57075596,FNO;12;18;4;gelu
164,0.5726271,FNO;12;18;4;gelu
165,0.57447594,FNO;12;18;4;gelu
166,0.5763087,FNO;12;18;4;gelu
167,0.57813126,FNO;12;18;4;gelu
168,0.5799499,FNO;12;18;4;gelu
169,0.58177084,FNO;12;18;4;gelu
170,0.5836001,FNO;12;18;4;gelu
171,0.58544266,FNO;12;18;4;gelu
172,0.5873036,FNO;12;18;4;gelu
173,0.58918697,FNO;12;18;4;gelu
174,0.59109575,FNO;12;18;4;gelu
175,0.5930321,FNO;12;18;4;gelu
176,0.5949967,FNO;12;18;4;gelu
177,0.5969889,FNO;12;18;4;gelu
178,0.599007,FNO;12;18;4;gelu
179,0.601048,FNO;12;18;4;gelu
180,0.6031074,FNO;12;18;4;gelu
181,0.60517997,FNO;12;18;4;gelu
182,0.6072596,FNO;12;18;4;gelu
183,0.6093392,FNO;12;18;4;gelu
184,0.6114117,FNO;12;18;4;gelu
185,0.6134695,FNO;12;18;4;gelu
186,0.61550486,FNO;12;18;4;gelu
187,0.6175105,FNO;12;18;4;gelu
188,0.61947924,FNO;12;18;4;gelu
189,0.62140435,FNO;12;18;4;gelu
190,0.6232799,FNO;12;18;4;gelu
191,0.6251005,FNO;12;18;4;gelu
192,0.6268617,FNO;12;18;4;gelu
193,0.62855965,FNO;12;18;4;gelu
194,0.63019145,FNO;12;18;4;gelu
195,0.6317552,FNO;12;18;4;gelu
196,0.6332497,FNO;12;18;4;gelu
197,0.6346747,FNO;12;18;4;gelu
198,0.63603085,FNO;12;18;4;gelu
199,0.6373192,FNO;12;18;4;gelu
200,0.63854176,FNO;12;18;4;gelu
1,0.016067507,FNO;12;18;4;gelu
2,0.022629507,FNO;12;18;4;gelu
3,0.03049585,FNO;12;18;4;gelu
4,0.03776667,FNO;12;18;4;gelu
5,0.044087436,FNO;12;18;4;gelu
6,0.05092471,FNO;12;18;4;gelu
7,0.059140075,FNO;12;18;4;gelu
8,0.06809194,FNO;12;18;4;gelu
9,0.07664994,FNO;12;18;4;gelu
10,0.0841888,FNO;12;18;4;gelu
11,0.091018155,FNO;12;18;4;gelu
12,0.09767344,FNO;12;18;4;gelu
13,0.10433474,FNO;12;18;4;gelu
14,0.110715486,FNO;12;18;4;gelu
15,0.11626024,FNO;12;18;4;gelu
16,0.12060703,FNO;12;18;4;gelu
17,0.12388782,FNO;12;18;4;gelu
18,0.12662415,FNO;12;18;4;gelu
19,0.12940978,FNO;12;18;4;gelu
20,0.13263373,FNO;12;18;4;gelu
21,0.13640815,FNO;12;18;4;gelu
22,0.14068909,FNO;12;18;4;gelu
23,0.14535497,FNO;12;18;4;gelu
24,0.15019384,FNO;12;18;4;gelu
25,0.15498331,FNO;12;18;4;gelu
26,0.15961733,FNO;12;18;4;gelu
27,0.1641129,FNO;12;18;4;gelu
28,0.16852124,FNO;12;18;4;gelu
29,0.17282157,FNO;12;18;4;gelu
30,0.17692223,FNO;12;18;4;gelu
31,0.1807702,FNO;12;18;4;gelu
32,0.18439299,FNO;12;18;4;gelu
33,0.18786186,FNO;12;18;4;gelu
34,0.19125818,FNO;12;18;4;gelu
35,0.19464779,FNO;12;18;4;gelu
36,0.19806002,FNO;12;18;4;gelu
37,0.20149125,FNO;12;18;4;gelu
38,0.20492463,FNO;12;18;4;gelu
39,0.20834234,FNO;12;18;4;gelu
40,0.21172239,FNO;12;18;4;gelu
41,0.21503326,FNO;12;18;4;gelu
42,0.21824011,FNO;12;18;4;gelu
43,0.22131826,FNO;12;18;4;gelu
44,0.22425914,FNO;12;18;4;gelu
45,0.22706075,FNO;12;18;4;gelu
46,0.22971104,FNO;12;18;4;gelu
47,0.23218185,FNO;12;18;4;gelu
48,0.23443998,FNO;12;18;4;gelu
49,0.23646666,FNO;12;18;4;gelu
50,0.23826954,FNO;12;18;4;gelu
51,0.23988394,FNO;12;18;4;gelu
52,0.24136333,FNO;12;18;4;gelu
53,0.24276626,FNO;12;18;4;gelu
54,0.24414235,FNO;12;18;4;gelu
55,0.24552381,FNO;12;18;4;gelu
56,0.24692518,FNO;12;18;4;gelu
57,0.24835148,FNO;12;18;4;gelu
58,0.24980772,FNO;12;18;4;gelu
59,0.25130618,FNO;12;18;4;gelu
60,0.25286788,FNO;12;18;4;gelu
61,0.25451887,FNO;12;18;4;gelu
62,0.25628406,FNO;12;18;4;gelu
63,0.25818008,FNO;12;18;4;gelu
64,0.26021162,FNO;12;18;4;gelu
65,0.26237172,FNO;12;18;4;gelu
66,0.26464558,FNO;12;18;4;gelu
67,0.26701486,FNO;12;18;4;gelu
68,0.2694618,FNO;12;18;4;gelu
69,0.27197066,FNO;12;18;4;gelu
70,0.27452803,FNO;12;18;4;gelu
71,0.27712178,FNO;12;18;4;gelu
72,0.27974027,FNO;12;18;4;gelu
73,0.2823712,FNO;12;18;4;gelu
74,0.28500074,FNO;12;18;4;gelu
75,0.28761408,FNO;12;18;4;gelu
76,0.2901946,FNO;12;18;4;gelu
77,0.29272527,FNO;12;18;4;gelu
78,0.29518867,FNO;12;18;4;gelu
79,0.29756823,FNO;12;18;4;gelu
80,0.299849,FNO;12;18;4;gelu
81,0.30201858,FNO;12;18;4;gelu
82,0.3040691,FNO;12;18;4;gelu
83,0.30599767,FNO;12;18;4;gelu
84,0.30780774,FNO;12;18;4;gelu
85,0.30950913,FNO;12;18;4;gelu
86,0.31111822,FNO;12;18;4;gelu
87,0.31265566,FNO;12;18;4;gelu
88,0.31414533,FNO;12;18;4;gelu
89,0.31561083,FNO;12;18;4;gelu
90,0.3170741,FNO;12;18;4;gelu
91,0.31855237,FNO;12;18;4;gelu
92,0.32005805,FNO;12;18;4;gelu
93,0.32159856,FNO;12;18;4;gelu
94,0.3231772,FNO;12;18;4;gelu
95,0.3247948,FNO;12;18;4;gelu
96,0.3264505,FNO;12;18;4;gelu
97,0.32814315,FNO;12;18;4;gelu
98,0.3298719,FNO;12;18;4;gelu
99,0.33163595,FNO;12;18;4;gelu
100,0.33343497,FNO;12;18;4;gelu
101,0.33526886,FNO;12;18;4;gelu
102,0.33713713,FNO;12;18;4;gelu
103,0.3390388,FNO;12;18;4;gelu
104,0.34097236,FNO;12;18;4;gelu
105,0.34293583,FNO;12;18;4;gelu
106,0.3449265,FNO;12;18;4;gelu
107,0.34694162,FNO;12;18;4;gelu
108,0.3489782,FNO;12;18;4;gelu
109,0.35103306,FNO;12;18;4;gelu
110,0.35310334,FNO;12;18;4;gelu
111,0.3551861,FNO;12;18;4;gelu
112,0.35727847,FNO;12;18;4;gelu
113,0.3593775,FNO;12;18;4;gelu
114,0.3614801,FNO;12;18;4;gelu
115,0.36358318,FNO;12;18;4;gelu
116,0.36568332,FNO;12;18;4;gelu
117,0.36777684,FNO;12;18;4;gelu
118,0.36986014,FNO;12;18;4;gelu
119,0.37192905,FNO;12;18;4;gelu
120,0.37397975,FNO;12;18;4;gelu
121,0.37600842,FNO;12;18;4;gelu
122,0.37801147,FNO;12;18;4;gelu
123,0.37998536,FNO;12;18;4;gelu
124,0.38192746,FNO;12;18;4;gelu
125,0.38383535,FNO;12;18;4;gelu
126,0.3857075,FNO;12;18;4;gelu
127,0.38754326,FNO;12;18;4;gelu
128,0.3893427,FNO;12;18;4;gelu
129,0.39110678,FNO;12;18;4;gelu
130,0.39283773,FNO;12;18;4;gelu
131,0.3945384,FNO;12;18;4;gelu
132,0.39621285,FNO;12;18;4;gelu
133,0.3978658,FNO;12;18;4;gelu
134,0.39950284,FNO;12;18;4;gelu
135,0.40112996,FNO;12;18;4;gelu
136,0.4027535,FNO;12;18;4;gelu
137,0.40438026,FNO;12;18;4;gelu
138,0.4060161,FNO;12;18;4;gelu
139,0.40766752,FNO;12;18;4;gelu
140,0.40933973,FNO;12;18;4;gelu
141,0.4110376,FNO;12;18;4;gelu
142,0.41276506,FNO;12;18;4;gelu
143,0.41452512,FNO;12;18;4;gelu
144,0.41631994,FNO;12;18;4;gelu
145,0.41815066,FNO;12;18;4;gelu
146,0.42001733,FNO;12;18;4;gelu
147,0.42191955,FNO;12;18;4;gelu
148,0.42385584,FNO;12;18;4;gelu
149,0.42582425,FNO;12;18;4;gelu
150,0.4278222,FNO;12;18;4;gelu
151,0.42984664,FNO;12;18;4;gelu
152,0.43189436,FNO;12;18;4;gelu
153,0.43396202,FNO;12;18;4;gelu
154,0.43604574,FNO;12;18;4;gelu
155,0.438142,FNO;12;18;4;gelu
156,0.44024706,FNO;12;18;4;gelu
157,0.4423575,FNO;12;18;4;gelu
158,0.4444701,FNO;12;18;4;gelu
159,0.44658166,FNO;12;18;4;gelu
160,0.44868928,FNO;12;18;4;gelu
161,0.45079046,FNO;12;18;4;gelu
162,0.4528829,FNO;12;18;4;gelu
163,0.4549645,FNO;12;18;4;gelu
164,0.4570337,FNO;12;18;4;gelu
165,0.45908907,FNO;12;18;4;gelu
166,0.46112952,FNO;12;18;4;gelu
167,0.46315402,FNO;12;18;4;gelu
168,0.46516204,FNO;12;18;4;gelu
169,0.46715337,FNO;12;18;4;gelu
170,0.46912777,FNO;12;18;4;gelu
171,0.47108525,FNO;12;18;4;gelu
172,0.47302628,FNO;12;18;4;gelu
173,0.47495124,FNO;12;18;4;gelu
174,0.47686106,FNO;12;18;4;gelu
175,0.4787564,FNO;12;18;4;gelu
176,0.48063865,FNO;12;18;4;gelu
177,0.48250917,FNO;12;18;4;gelu
178,0.4843694,FNO;12;18;4;gelu
179,0.48622102,FNO;12;18;4;gelu
180,0.48806587,FNO;12;18;4;gelu
181,0.48990592,FNO;12;18;4;gelu
182,0.49174333,FNO;12;18;4;gelu
183,0.49358,FNO;12;18;4;gelu
184,0.49541837,FNO;12;18;4;gelu
185,0.49726024,FNO;12;18;4;gelu
186,0.49910796,FNO;12;18;4;gelu
187,0.5009634,FNO;12;18;4;gelu
188,0.5028284,FNO;12;18;4;gelu
189,0.5047049,FNO;12;18;4;gelu
190,0.5065941,FNO;12;18;4;gelu
191,0.50849754,FNO;12;18;4;gelu
192,0.51041603,FNO;12;18;4;gelu
193,0.51235026,FNO;12;18;4;gelu
194,0.5143006,FNO;12;18;4;gelu
195,0.5162673,FNO;12;18;4;gelu
196,0.5182498,FNO;12;18;4;gelu
197,0.52024776,FNO;12;18;4;gelu
198,0.5222601,FNO;12;18;4;gelu
199,0.5242856,FNO;12;18;4;gelu
200,0.52632284,FNO;12;18;4;gelu
1,0.014184112,FNO;12;18;4;gelu
2,0.021930711,FNO;12;18;4;gelu
3,0.03023713,FNO;12;18;4;gelu
4,0.037839,FNO;12;18;4;gelu
5,0.044837695,FNO;12;18;4;gelu
6,0.052351303,FNO;12;18;4;gelu
7,0.06042112,FNO;12;18;4;gelu
8,0.068331376,FNO;12;18;4;gelu
9,0.0755843,FNO;12;18;4;gelu
10,0.08185038,FNO;12;18;4;gelu
11,0.087659776,FNO;12;18;4;gelu
12,0.093525246,FNO;12;18;4;gelu
13,0.09937384,FNO;12;18;4;gelu
14,0.104828365,FNO;12;18;4;gelu
15,0.10948479,FNO;12;18;4;gelu
16,0.11319549,FNO;12;18;4;gelu
17,0.11617144,FNO;12;18;4;gelu
18,0.118765734,FNO;12;18;4;gelu
19,0.12130072,FNO;12;18;4;gelu
20,0.12401568,FNO;12;18;4;gelu
21,0.1269984,FNO;12;18;4;gelu
22,0.13014698,FNO;12;18;4;gelu
23,0.13326852,FNO;12;18;4;gelu
24,0.13626572,FNO;12;18;4;gelu
25,0.1391797,FNO;12;18;4;gelu
26,0.14209065,FNO;12;18;4;gelu
27,0.14507245,FNO;12;18;4;gelu
28,0.1481848,FNO;12;18;4;gelu
29,0.15141444,FNO;12;18;4;gelu
30,0.1546419,FNO;12;18;4;gelu
31,0.15770492,FNO;12;18;4;gelu
32,0.1604971,FNO;12;18;4;gelu
33,0.16301969,FNO;12;18;4;gelu
34,0.16537222,FNO;12;18;4;gelu
35,0.16770674,FNO;12;18;4;gelu
36,0.17016944,FNO;12;18;4;gelu
37,0.17285079,FNO;12;18;4;gelu
38,0.17576492,FNO;12;18;4;gelu
39,0.17886513,FNO;12;18;4;gelu
40,0.18208066,FNO;12;18;4;gelu
41,0.18535046,FNO;12;18;4;gelu
42,0.18864024,FNO;12;18;4;gelu
43,0.19194159,FNO;12;18;4;gelu
44,0.19526123,FNO;12;18;4;gelu
45,0.19860801,FNO;12;18;4;gelu
46,0.20198199,FNO;12;18;4;gelu
47,0.2053695,FNO;12;18;4;gelu
48,0.2087444,FNO;12;18;4;gelu
49,0.21207395,FNO;12;18;4;gelu
50,0.21532618,FNO;12;18;4;gelu
51,0.2184762,FNO;12;18;4;gelu
52,0.221511,FNO;12;18;4;gelu
53,0.2244321,FNO;12;18;4;gelu
54,0.22725733,FNO;12;18;4;gelu
55,0.23002201,FNO;12;18;4;gelu
56,0.23277971,FNO;12;18;4;gelu
57,0.23559923,FNO;12;18;4;gelu
58,0.23855135,FNO;12;18;4;gelu
59,0.24168257,FNO;12;18;4;gelu
60,0.24499056,FNO;12;18;4;gelu
61,0.24842861,FNO;12;18;4;gelu
62,0.2519375,FNO;12;18;4;gelu
63,0.2554748,FNO;12;18;4;gelu
64,0.25902477,FNO;12;18;4;gelu
65,0.2625923,FNO;12;18;4;gelu
66,0.26619062,FNO;12;18;4;gelu
67,0.2698308,FNO;12;18;4;gelu
68,0.27351552,FNO;12;18;4;gelu
69,0.27723807,FNO;12;18;4;gelu
70,0.28098333,FNO;12;18;4;gelu
71,0.28472972,FNO;12;18;4;gelu
72,0.28845188,FNO;12;18;4;gelu
73,0.29212448,FNO;12;18;4;gelu
74,0.29572523,FNO;12;18;4;gelu
75,0.29923752,FNO;12;18;4;gelu
76,0.3026508,FNO;12;18;4;gelu
77,0.30595982,FNO;12;18;4;gelu
78,0.30916268,FNO;12;18;4;gelu
79,0.31225958,FNO;12;18;4;gelu
80,0.3152519,FNO;12;18;4;gelu
81,0.31814188,FNO;12;18;4;gelu
82,0.32093385,FNO;12;18;4;gelu
83,0.32363403,FNO;12;18;4;gelu
84,0.32625207,FNO;12;18;4;gelu
85,0.3288001,FNO;12;18;4;gelu
86,0.33129337,FNO;12;18;4;gelu
87,0.33374798,FNO;12;18;4;gelu
88,0.33618036,FNO;12;18;4;gelu
89,0.33860534,FNO;12;18;4;gelu
90,0.3410344,FNO;12;18;4;gelu
91,0.3434746,FNO;12;18;4;gelu
92,0.34592813,FNO;12;18;4;gelu
93,0.34839222,FNO;12;18;4;gelu
94,0.35086003,FNO;12;18;4;gelu
95,0.3533216,FNO;12;18;4;gelu
96,0.35576496,FNO;12;18;4;gelu
97,0.35817698,FNO;12;18;4;gelu
98,0.36054423,FNO;12;18;4;gelu
99,0.3628543,FNO;12;18;4;gelu
100,0.36509573,FNO;12;18;4;gelu
101,0.36725914,FNO;12;18;4;gelu
102,0.3693378,FNO;12;18;4;gelu
103,0.37132773,FNO;12;18;4;gelu
104,0.37322834,FNO;12;18;4;gelu
105,0.37504184,FNO;12;18;4;gelu
106,0.37677392,FNO;12;18;4;gelu
107,0.3784324,FNO;12;18;4;gelu
108,0.38002756,FNO;12;18;4;gelu
109,0.38157147,FNO;12;18;4;gelu
110,0.3830773,FNO;12;18;4;gelu
111,0.38455904,FNO;12;18;4;gelu
112,0.3860313,FNO;12;18;4;gelu
113,0.38750812,FNO;12;18;4;gelu
114,0.38900343,FNO;12;18;4;gelu
115,0.39053038,FNO;12;18;4;gelu
116,0.39210054,FNO;12;18;4;gelu
117,0.39372444,FNO;12;18;4;gelu
118,0.39541054,FNO;12;18;4;gelu
119,0.3971653,FNO;12;18;4;gelu
120,0.39899337,FNO;12;18;4;gelu
121,0.4008975,FNO;12;18;4;gelu
122,0.40287822,FNO;12;18;4;gelu
123,0.40493512,FNO;12;18;4;gelu
124,0.40706658,FNO;12;18;4;gelu
125,0.4092704,FNO;12;18;4;gelu
126,0.41154453,FNO;12;18;4;gelu
127,0.41388744,FNO;12;18;4;gelu
128,0.41629794,FNO;12;18;4;gelu
129,0.41877583,FNO;12;18;4;gelu
130,0.42132148,FNO;12;18;4;gelu
131,0.42393592,FNO;12;18;4;gelu
132,0.42662042,FNO;12;18;4;gelu
133,0.42937666,FNO;12;18;4;gelu
134,0.43220586,FNO;12;18;4;gelu
135,0.43510893,FNO;12;18;4;gelu
136,0.43808636,FNO;12;18;4;gelu
137,0.44113803,FNO;12;18;4;gelu
138,0.44426268,FNO;12;18;4;gelu
139,0.44745874,FNO;12;18;4;gelu
140,0.4507233,FNO;12;18;4;gelu
141,0.454053,FNO;12;18;4;gelu
142,0.4574438,FNO;12;18;4;gelu
143,0.46089083,FNO;12;18;4;gelu
144,0.46438903,FNO;12;18;4;gelu
145,0.4679326,FNO;12;18;4;gelu
146,0.4715157,FNO;12;18;4;gelu
147,0.4751324,FNO;12;18;4;gelu
148,0.4787765,FNO;12;18;4;gelu
149,0.4824419,FNO;12;18;4;gelu
150,0.48612255,FNO;12;18;4;gelu
151,0.48981255,FNO;12;18;4;gelu
152,0.49350652,FNO;12;18;4;gelu
153,0.49719894,FNO;12;18;4;gelu
154,0.5008849,FNO;12;18;4;gelu
155,0.50456,FNO;12;18;4;gelu
156,0.50822,FNO;12;18;4;gelu
157,0.51186144,FNO;12;18;4;gelu
158,0.51548135,FNO;12;18;4;gelu
159,0.5190772,FNO;12;18;4;gelu
160,0.522647,FNO;12;18;4;gelu
161,0.52618957,FNO;12;18;4;gelu
162,0.5297041,FNO;12;18;4;gelu
163,0.53319055,FNO;12;18;4;gelu
164,0.53664917,FNO;12;18;4;gelu
165,0.54008085,FNO;12;18;4;gelu
166,0.5434864,FNO;12;18;4;gelu
167,0.5468678,FNO;12;18;4;gelu
168,0.55022645,FNO;12;18;4;gelu
169,0.5535646,FNO;12;18;4;gelu
170,0.5568844,FNO;12;18;4;gelu
171,0.56018776,FNO;12;18;4;gelu
172,0.5634772,FNO;12;18;4;gelu
173,0.5667548,FNO;12;18;4;gelu
174,0.5700229,FNO;12;18;4;gelu
175,0.5732835,FNO;12;18;4;gelu
176,0.5765388,FNO;12;18;4;gelu
177,0.5797905,FNO;12;18;4;gelu
178,0.5830404,FNO;12;18;4;gelu
179,0.5862903,FNO;12;18;4;gelu
180,0.58954173,FNO;12;18;4;gelu
181,0.59279597,FNO;12;18;4;gelu
182,0.59605426,FNO;12;18;4;gelu
183,0.5993177,FNO;12;18;4;gelu
184,0.60258734,FNO;12;18;4;gelu
185,0.6058638,FNO;12;18;4;gelu
186,0.6091478,FNO;12;18;4;gelu
187,0.61243975,FNO;12;18;4;gelu
188,0.61574006,FNO;12;18;4;gelu
189,0.6190487,FNO;12;18;4;gelu
190,0.6223657,FNO;12;18;4;gelu
191,0.6256909,FNO;12;18;4;gelu
192,0.6290237,FNO;12;18;4;gelu
193,0.6323636,FNO;12;18;4;gelu
194,0.63570994,FNO;12;18;4;gelu
195,0.63906145,FNO;12;18;4;gelu
196,0.6424174,FNO;12;18;4;gelu
197,0.64577615,FNO;12;18;4;gelu
198,0.6491364,FNO;12;18;4;gelu
199,0.65249676,FNO;12;18;4;gelu
200,0.6558552,FNO;12;18;4;gelu
1,0.018592875,FNO;12;18;4;gelu
2,0.024701891,FNO;12;18;4;gelu
3,0.031746257,FNO;12;18;4;gelu
4,0.03858277,FNO;12;18;4;gelu
5,0.045516886,FNO;12;18;4;gelu
6,0.05424872,FNO;12;18;4;gelu
7,0.06357329,FNO;12;18;4;gelu
8,0.07163176,FNO;12;18;4;gelu
9,0.07840878,FNO;12;18;4;gelu
10,0.08479889,FNO;12;18;4;gelu
11,0.091384366,FNO;12;18;4;gelu
12,0.09811643,FNO;12;18;4;gelu
13,0.10471338,FNO;12;18;4;gelu
14,0.11081139,FNO;12;18;4;gelu
15,0.116062306,FNO;12;18;4;gelu
16,0.1205089,FNO;12;18;4;gelu
17,0.12457185,FNO;12;18;4;gelu
18,0.12859723,FNO;12;18;4;gelu
19,0.13273498,FNO;12;18;4;gelu
20,0.13711366,FNO;12;18;4;gelu
21,0.14182864,FNO;12;18;4;gelu
22,0.14684945,FNO;12;18;4;gelu
23,0.15203604,FNO;12;18;4;gelu
24,0.15725484,FNO;12;18;4;gelu
25,0.16243134,FNO;12;18;4;gelu
26,0.1675283,FNO;12;18;4;gelu
27,0.17253262,FNO;12;18;4;gelu
28,0.17744388,FNO;12;18;4;gelu
29,0.18224789,FNO;12;18;4;gelu
30,0.18691054,FNO;12;18;4;gelu
31,0.19140555,FNO;12;18;4;gelu
32,0.19573224,FNO;12;18;4;gelu
33,0.19990467,FNO;12;18;4;gelu
34,0.20394012,FNO;12;18;4;gelu
35,0.20785633,FNO;12;18;4;gelu
36,0.21165983,FNO;12;18;4;gelu
37,0.21532822,FNO;12;18;4;gelu
38,0.21880892,FNO;12;18;4;gelu
39,0.22204153,FNO;12;18;4;gelu
40,0.22498956,FNO;12;18;4;gelu
41,0.2276633,FNO;12;18;4;gelu
42,0.2301244,FNO;12;18;4;gelu
43,0.23247267,FNO;12;18;4;gelu
44,0.2348196,FNO;12;18;4;gelu
45,0.23725794,FNO;12;18;4;gelu
46,0.23983675,FNO;12;18;4;gelu
47,0.24255201,FNO;12;18;4;gelu
48,0.24535698,FNO;12;18;4;gelu
49,0.24818411,FNO;12;18;4;gelu
50,0.25096545,FNO;12;18;4;gelu
51,0.2536452,FNO;12;18;4;gelu
52,0.25618684,FNO;12;18;4;gelu
53,0.25857764,FNO;12;18;4;gelu
54,0.2608311,FNO;12;18;4;gelu
55,0.26298434,FNO;12;18;4;gelu
56,0.2650906,FNO;12;18;4;gelu
57,0.26720646,FNO;12;18;4;gelu
58,0.26937732,FNO;12;18;4;gelu
59,0.2716266,FNO;12;18;4;gelu
60,0.27395377,FNO;12;18;4;gelu
61,0.27634057,FNO;12;18;4;gelu
62,0.27876115,FNO;12;18;4;gelu
63,0.28119057,FNO;12;18;4;gelu
64,0.28361034,FNO;12;18;4;gelu
65,0.28601152,FNO;12;18;4;gelu
66,0.28839526,FNO;12;18;4;gelu
67,0.2907727,FNO;12;18;4;gelu
68,0.29316348,FNO;12;18;4;gelu
69,0.29559332,FNO;12;18;4;gelu
70,0.2980911,FNO;12;18;4;gelu
71,0.300686,FNO;12;18;4;gelu
72,0.30340442,FNO;12;18;4;gelu
73,0.3062678,FNO;12;18;4;gelu
74,0.30929065,FNO;12;18;4;gelu
75,0.31248015,FNO;12;18;4;gelu
76,0.3158357,FNO;12;18;4;gelu
77,0.31935,FNO;12;18;4;gelu
78,0.3230101,FNO;12;18;4;gelu
79,0.32679862,FNO;12;18;4;gelu
80,0.33069545,FNO;12;18;4;gelu
81,0.3346793,FNO;12;18;4;gelu
82,0.33872837,FNO;12;18;4;gelu
83,0.34282196,FNO;12;18;4;gelu
84,0.34694108,FNO;12;18;4;gelu
85,0.3510692,FNO;12;18;4;gelu
86,0.35519266,FNO;12;18;4;gelu
87,0.35930112,FNO;12;18;4;gelu
88,0.3633877,FNO;12;18;4;gelu
89,0.36744866,FNO;12;18;4;gelu
90,0.37148282,FNO;12;18;4;gelu
91,0.37549183,FNO;12;18;4;gelu
92,0.3794789,FNO;12;18;4;gelu
93,0.38344958,FNO;12;18;4;gelu
94,0.38741088,FNO;12;18;4;gelu
95,0.39137122,FNO;12;18;4;gelu
96,0.3953404,FNO;12;18;4;gelu
97,0.3993289,FNO;12;18;4;gelu
98,0.4033472,FNO;12;18;4;gelu
99,0.40740472,FNO;12;18;4;gelu
100,0.41150835,FNO;12;18;4;gelu
101,0.41566208,FNO;12;18;4;gelu
102,0.4198657,FNO;12;18;4;gelu
103,0.42411518,FNO;12;18;4;gelu
104,0.4284026,FNO;12;18;4;gelu
105,0.43271703,FNO;12;18;4;gelu
106,0.43704504,FNO;12;18;4;gelu
107,0.44137138,FNO;12;18;4;gelu
108,0.4456801,FNO;12;18;4;gelu
109,0.4499549,FNO;12;18;4;gelu
110,0.4541804,FNO;12;18;4;gelu
111,0.4583417,FNO;12;18;4;gelu
112,0.46242642,FNO;12;18;4;gelu
113,0.466424,FNO;12;18;4;gelu
114,0.47032645,FNO;12;18;4;gelu
115,0.4741282,FNO;12;18;4;gelu
116,0.47782665,FNO;12;18;4;gelu
117,0.48142186,FNO;12;18;4;gelu
118,0.484916,FNO;12;18;4;gelu
119,0.48831424,FNO;12;18;4;gelu
120,0.49162343,FNO;12;18;4;gelu
121,0.4948525,FNO;12;18;4;gelu
122,0.49801216,FNO;12;18;4;gelu
123,0.501114,FNO;12;18;4;gelu
124,0.5041712,FNO;12;18;4;gelu
