time_step,mean_nRMSE,publication_net
10,0.036909994,Dil;2;32;2;relu
11,0.04161316,Dil;2;32;2;relu
12,0.046657514,Dil;2;32;2;relu
13,0.05262087,Dil;2;32;2;relu
14,0.05889675,Dil;2;32;2;relu
15,0.06561959,Dil;2;32;2;relu
16,0.07245037,Dil;2;32;2;relu
17,0.0799764,Dil;2;32;2;relu
18,0.08831847,Dil;2;32;2;relu
19,0.09665554,Dil;2;32;2;relu
20,0.10272473,Dil;2;32;2;relu
21,0.106358305,Dil;2;32;2;relu
22,0.111422926,Dil;2;32;2;relu
23,0.118555576,Dil;2;32;2;relu
24,0.12661919,Dil;2;32;2;relu
25,0.13522767,Dil;2;32;2;relu
26,0.14523174,Dil;2;32;2;relu
27,0.1567047,Dil;2;32;2;relu
28,0.16791907,Dil;2;32;2;relu
29,0.17743072,Dil;2;32;2;relu
30,0.18647039,Dil;2;32;2;relu
31,0.19763997,Dil;2;32;2;relu
32,0.21082783,Dil;2;32;2;relu
33,0.22393331,Dil;2;32;2;relu
34,0.23652613,Dil;2;32;2;relu
35,0.24874058,Dil;2;32;2;relu
36,0.26024503,Dil;2;32;2;relu
37,0.2706562,Dil;2;32;2;relu
38,0.28106147,Dil;2;32;2;relu
39,0.29092467,Dil;2;32;2;relu
40,0.30010274,Dil;2;32;2;relu
41,0.31002757,Dil;2;32;2;relu
42,0.3227821,Dil;2;32;2;relu
43,0.3376649,Dil;2;32;2;relu
44,0.353129,Dil;2;32;2;relu
45,0.3700136,Dil;2;32;2;relu
46,0.38857007,Dil;2;32;2;relu
47,0.4080334,Dil;2;32;2;relu
48,0.42811614,Dil;2;32;2;relu
49,0.4486122,Dil;2;32;2;relu
50,0.46894893,Dil;2;32;2;relu
51,0.49132743,Dil;2;32;2;relu
52,0.51659846,Dil;2;32;2;relu
53,0.5428482,Dil;2;32;2;relu
54,0.5673568,Dil;2;32;2;relu
55,0.5892168,Dil;2;32;2;relu
56,0.61030215,Dil;2;32;2;relu
57,0.63151926,Dil;2;32;2;relu
58,0.651784,Dil;2;32;2;relu
59,0.6694816,Dil;2;32;2;relu
60,0.68376863,Dil;2;32;2;relu
61,0.6948993,Dil;2;32;2;relu
62,0.70437104,Dil;2;32;2;relu
63,0.7146789,Dil;2;32;2;relu
64,0.72768456,Dil;2;32;2;relu
65,0.7431721,Dil;2;32;2;relu
66,0.76012814,Dil;2;32;2;relu
67,0.7782148,Dil;2;32;2;relu
68,0.79724485,Dil;2;32;2;relu
69,0.816565,Dil;2;32;2;relu
70,0.8351901,Dil;2;32;2;relu
71,0.8519583,Dil;2;32;2;relu
72,0.8660292,Dil;2;32;2;relu
73,0.8777413,Dil;2;32;2;relu
74,0.8892338,Dil;2;32;2;relu
75,0.90214163,Dil;2;32;2;relu
76,0.91634953,Dil;2;32;2;relu
77,0.93170893,Dil;2;32;2;relu
78,0.94901854,Dil;2;32;2;relu
79,0.9670796,Dil;2;32;2;relu
80,0.9838637,Dil;2;32;2;relu
81,0.9989067,Dil;2;32;2;relu
82,1.0132116,Dil;2;32;2;relu
83,1.0274929,Dil;2;32;2;relu
84,1.0416559,Dil;2;32;2;relu
85,1.0557628,Dil;2;32;2;relu
86,1.0697895,Dil;2;32;2;relu
87,1.0829992,Dil;2;32;2;relu
88,1.0950676,Dil;2;32;2;relu
89,1.1078795,Dil;2;32;2;relu
90,1.122993,Dil;2;32;2;relu
91,1.140115,Dil;2;32;2;relu
92,1.158846,Dil;2;32;2;relu
93,1.177999,Dil;2;32;2;relu
94,1.1960261,Dil;2;32;2;relu
95,1.2120572,Dil;2;32;2;relu
96,1.2256483,Dil;2;32;2;relu
97,1.2365059,Dil;2;32;2;relu
98,1.2437997,Dil;2;32;2;relu
99,1.2473131,Dil;2;32;2;relu
100,1.2482661,Dil;2;32;2;relu
101,1.2478513,Dil;2;32;2;relu
102,1.245688,Dil;2;32;2;relu
103,1.2415556,Dil;2;32;2;relu
104,1.2374438,Dil;2;32;2;relu
105,1.2362506,Dil;2;32;2;relu
106,1.2391436,Dil;2;32;2;relu
107,1.2446134,Dil;2;32;2;relu
108,1.2503356,Dil;2;32;2;relu
109,1.2554082,Dil;2;32;2;relu
110,1.2602907,Dil;2;32;2;relu
111,1.2657346,Dil;2;32;2;relu
112,1.2726829,Dil;2;32;2;relu
113,1.2813283,Dil;2;32;2;relu
114,1.2905061,Dil;2;32;2;relu
115,1.2983986,Dil;2;32;2;relu
116,1.304379,Dil;2;32;2;relu
117,1.3087711,Dil;2;32;2;relu
118,1.3119309,Dil;2;32;2;relu
119,1.3141434,Dil;2;32;2;relu
120,1.3159702,Dil;2;32;2;relu
121,1.3174883,Dil;2;32;2;relu
122,1.3189851,Dil;2;32;2;relu
123,1.3208295,Dil;2;32;2;relu
124,1.3238405,Dil;2;32;2;relu
125,1.3285528,Dil;2;32;2;relu
126,1.3347776,Dil;2;32;2;relu
127,1.3419151,Dil;2;32;2;relu
128,1.348927,Dil;2;32;2;relu
129,1.3551044,Dil;2;32;2;relu
130,1.3596575,Dil;2;32;2;relu
131,1.3625313,Dil;2;32;2;relu
132,1.3641608,Dil;2;32;2;relu
133,1.3652284,Dil;2;32;2;relu
134,1.3665094,Dil;2;32;2;relu
135,1.3682009,Dil;2;32;2;relu
136,1.3702732,Dil;2;32;2;relu
137,1.3731389,Dil;2;32;2;relu
138,1.3772817,Dil;2;32;2;relu
139,1.3816348,Dil;2;32;2;relu
140,1.3856945,Dil;2;32;2;relu
141,1.3901842,Dil;2;32;2;relu
142,1.3960806,Dil;2;32;2;relu
143,1.4040884,Dil;2;32;2;relu
144,1.4130847,Dil;2;32;2;relu
145,1.4212544,Dil;2;32;2;relu
146,1.4280107,Dil;2;32;2;relu
147,1.4341701,Dil;2;32;2;relu
148,1.4404432,Dil;2;32;2;relu
149,1.4466964,Dil;2;32;2;relu
150,1.4519922,Dil;2;32;2;relu
151,1.45576,Dil;2;32;2;relu
152,1.4573216,Dil;2;32;2;relu
153,1.4555374,Dil;2;32;2;relu
154,1.4506354,Dil;2;32;2;relu
155,1.4435554,Dil;2;32;2;relu
156,1.4347937,Dil;2;32;2;relu
157,1.4255378,Dil;2;32;2;relu
158,1.4181936,Dil;2;32;2;relu
159,1.4143517,Dil;2;32;2;relu
160,1.4136944,Dil;2;32;2;relu
161,1.4154329,Dil;2;32;2;relu
162,1.4189665,Dil;2;32;2;relu
163,1.4229821,Dil;2;32;2;relu
164,1.4263945,Dil;2;32;2;relu
165,1.4283134,Dil;2;32;2;relu
166,1.4277215,Dil;2;32;2;relu
167,1.4248554,Dil;2;32;2;relu
168,1.4210272,Dil;2;32;2;relu
169,1.4166534,Dil;2;32;2;relu
170,1.4122497,Dil;2;32;2;relu
171,1.4086924,Dil;2;32;2;relu
172,1.4064366,Dil;2;32;2;relu
173,1.4058586,Dil;2;32;2;relu
174,1.4069567,Dil;2;32;2;relu
175,1.4086318,Dil;2;32;2;relu
176,1.4098132,Dil;2;32;2;relu
177,1.4102584,Dil;2;32;2;relu
178,1.4105697,Dil;2;32;2;relu
179,1.4104191,Dil;2;32;2;relu
180,1.4084386,Dil;2;32;2;relu
181,1.403859,Dil;2;32;2;relu
182,1.3965029,Dil;2;32;2;relu
183,1.3865887,Dil;2;32;2;relu
184,1.3755022,Dil;2;32;2;relu
185,1.364841,Dil;2;32;2;relu
186,1.3562415,Dil;2;32;2;relu
187,1.3504926,Dil;2;32;2;relu
188,1.3467524,Dil;2;32;2;relu
189,1.3434843,Dil;2;32;2;relu
190,1.3395851,Dil;2;32;2;relu
191,1.3353089,Dil;2;32;2;relu
192,1.3320568,Dil;2;32;2;relu
193,1.3311237,Dil;2;32;2;relu
194,1.3326976,Dil;2;32;2;relu
195,1.3359658,Dil;2;32;2;relu
196,1.3392706,Dil;2;32;2;relu
197,1.3416604,Dil;2;32;2;relu
198,1.3428047,Dil;2;32;2;relu
199,1.3434926,Dil;2;32;2;relu
200,1.3455482,Dil;2;32;2;relu
1,0.0068334662,Dil;2;32;2;relu
2,0.009581333,Dil;2;32;2;relu
3,0.0127890725,Dil;2;32;2;relu
4,0.015894081,Dil;2;32;2;relu
5,0.01961907,Dil;2;32;2;relu
6,0.023905057,Dil;2;32;2;relu
7,0.028991686,Dil;2;32;2;relu
8,0.034558427,Dil;2;32;2;relu
9,0.04019849,Dil;2;32;2;relu
10,0.045794193,Dil;2;32;2;relu
11,0.051756326,Dil;2;32;2;relu
12,0.058796935,Dil;2;32;2;relu
13,0.06639223,Dil;2;32;2;relu
14,0.07363853,Dil;2;32;2;relu
15,0.081068575,Dil;2;32;2;relu
16,0.08892218,Dil;2;32;2;relu
17,0.09715708,Dil;2;32;2;relu
18,0.105753735,Dil;2;32;2;relu
19,0.11335577,Dil;2;32;2;relu
20,0.11889211,Dil;2;32;2;relu
21,0.12303333,Dil;2;32;2;relu
22,0.12773532,Dil;2;32;2;relu
23,0.13411525,Dil;2;32;2;relu
24,0.14256671,Dil;2;32;2;relu
25,0.15279025,Dil;2;32;2;relu
26,0.16526544,Dil;2;32;2;relu
27,0.17890872,Dil;2;32;2;relu
28,0.19159625,Dil;2;32;2;relu
29,0.20310178,Dil;2;32;2;relu
30,0.21368566,Dil;2;32;2;relu
31,0.22508249,Dil;2;32;2;relu
32,0.23810841,Dil;2;32;2;relu
33,0.25107446,Dil;2;32;2;relu
34,0.26267916,Dil;2;32;2;relu
35,0.27350646,Dil;2;32;2;relu
36,0.28483424,Dil;2;32;2;relu
37,0.2970408,Dil;2;32;2;relu
38,0.3116157,Dil;2;32;2;relu
39,0.32784072,Dil;2;32;2;relu
40,0.3443905,Dil;2;32;2;relu
41,0.36062834,Dil;2;32;2;relu
42,0.37666544,Dil;2;32;2;relu
43,0.39268705,Dil;2;32;2;relu
44,0.41024828,Dil;2;32;2;relu
45,0.43081254,Dil;2;32;2;relu
46,0.45416382,Dil;2;32;2;relu
47,0.47846448,Dil;2;32;2;relu
48,0.50229067,Dil;2;32;2;relu
49,0.52551085,Dil;2;32;2;relu
50,0.54898167,Dil;2;32;2;relu
51,0.5720426,Dil;2;32;2;relu
52,0.59313864,Dil;2;32;2;relu
53,0.61250526,Dil;2;32;2;relu
54,0.63182193,Dil;2;32;2;relu
55,0.6510044,Dil;2;32;2;relu
56,0.67038524,Dil;2;32;2;relu
57,0.6904519,Dil;2;32;2;relu
58,0.71087646,Dil;2;32;2;relu
59,0.73104525,Dil;2;32;2;relu
60,0.75028473,Dil;2;32;2;relu
61,0.7686859,Dil;2;32;2;relu
62,0.7859928,Dil;2;32;2;relu
63,0.80284274,Dil;2;32;2;relu
64,0.8201941,Dil;2;32;2;relu
65,0.8392365,Dil;2;32;2;relu
66,0.8594299,Dil;2;32;2;relu
67,0.87871224,Dil;2;32;2;relu
68,0.89599186,Dil;2;32;2;relu
69,0.91107094,Dil;2;32;2;relu
70,0.9243518,Dil;2;32;2;relu
71,0.9358789,Dil;2;32;2;relu
72,0.9468122,Dil;2;32;2;relu
73,0.95764786,Dil;2;32;2;relu
74,0.9690308,Dil;2;32;2;relu
75,0.9808627,Dil;2;32;2;relu
76,0.99338627,Dil;2;32;2;relu
77,1.0059044,Dil;2;32;2;relu
78,1.018061,Dil;2;32;2;relu
79,1.0286955,Dil;2;32;2;relu
80,1.0374733,Dil;2;32;2;relu
81,1.0461869,Dil;2;32;2;relu
82,1.0557173,Dil;2;32;2;relu
83,1.0655482,Dil;2;32;2;relu
84,1.0749847,Dil;2;32;2;relu
85,1.085214,Dil;2;32;2;relu
86,1.0983187,Dil;2;32;2;relu
87,1.1148853,Dil;2;32;2;relu
88,1.1347716,Dil;2;32;2;relu
89,1.1574683,Dil;2;32;2;relu
90,1.1809813,Dil;2;32;2;relu
91,1.2027749,Dil;2;32;2;relu
92,1.2208629,Dil;2;32;2;relu
93,1.2349797,Dil;2;32;2;relu
94,1.2468631,Dil;2;32;2;relu
95,1.2573462,Dil;2;32;2;relu
96,1.2667993,Dil;2;32;2;relu
97,1.2744442,Dil;2;32;2;relu
98,1.2793015,Dil;2;32;2;relu
99,1.2811674,Dil;2;32;2;relu
100,1.2820932,Dil;2;32;2;relu
101,1.2844877,Dil;2;32;2;relu
102,1.29095,Dil;2;32;2;relu
103,1.3020129,Dil;2;32;2;relu
104,1.3159556,Dil;2;32;2;relu
105,1.3308069,Dil;2;32;2;relu
106,1.346334,Dil;2;32;2;relu
107,1.3620653,Dil;2;32;2;relu
108,1.3774939,Dil;2;32;2;relu
109,1.3909253,Dil;2;32;2;relu
110,1.4002395,Dil;2;32;2;relu
111,1.4049007,Dil;2;32;2;relu
112,1.4067156,Dil;2;32;2;relu
113,1.4080372,Dil;2;32;2;relu
114,1.4092433,Dil;2;32;2;relu
115,1.4098349,Dil;2;32;2;relu
116,1.4096642,Dil;2;32;2;relu
117,1.4076935,Dil;2;32;2;relu
118,1.4039941,Dil;2;32;2;relu
119,1.3988903,Dil;2;32;2;relu
120,1.3926957,Dil;2;32;2;relu
121,1.3868335,Dil;2;32;2;relu
122,1.3824146,Dil;2;32;2;relu
123,1.3798531,Dil;2;32;2;relu
124,1.3784082,Dil;2;32;2;relu
125,1.3777105,Dil;2;32;2;relu
126,1.3762184,Dil;2;32;2;relu
127,1.373428,Dil;2;32;2;relu
128,1.3706598,Dil;2;32;2;relu
129,1.3696382,Dil;2;32;2;relu
130,1.371954,Dil;2;32;2;relu
131,1.37764,Dil;2;32;2;relu
132,1.3859041,Dil;2;32;2;relu
133,1.395147,Dil;2;32;2;relu
134,1.4040245,Dil;2;32;2;relu
135,1.411701,Dil;2;32;2;relu
136,1.4178892,Dil;2;32;2;relu
137,1.4217753,Dil;2;32;2;relu
138,1.4232395,Dil;2;32;2;relu
139,1.423494,Dil;2;32;2;relu
140,1.4245917,Dil;2;32;2;relu
141,1.4282075,Dil;2;32;2;relu
142,1.4342576,Dil;2;32;2;relu
143,1.4408948,Dil;2;32;2;relu
144,1.4468074,Dil;2;32;2;relu
145,1.4532082,Dil;2;32;2;relu
146,1.4614208,Dil;2;32;2;relu
147,1.4700387,Dil;2;32;2;relu
148,1.4762586,Dil;2;32;2;relu
149,1.4784645,Dil;2;32;2;relu
150,1.4764311,Dil;2;32;2;relu
151,1.4719908,Dil;2;32;2;relu
152,1.4677643,Dil;2;32;2;relu
153,1.4648576,Dil;2;32;2;relu
154,1.4627349,Dil;2;32;2;relu
155,1.4595513,Dil;2;32;2;relu
156,1.4539957,Dil;2;32;2;relu
157,1.4468331,Dil;2;32;2;relu
158,1.4392384,Dil;2;32;2;relu
159,1.4324837,Dil;2;32;2;relu
160,1.4253725,Dil;2;32;2;relu
161,1.4188519,Dil;2;32;2;relu
162,1.4132165,Dil;2;32;2;relu
163,1.4092059,Dil;2;32;2;relu
164,1.4075714,Dil;2;32;2;relu
165,1.4083339,Dil;2;32;2;relu
166,1.408226,Dil;2;32;2;relu
167,1.4051596,Dil;2;32;2;relu
168,1.3988624,Dil;2;32;2;relu
169,1.3916608,Dil;2;32;2;relu
170,1.3862183,Dil;2;32;2;relu
171,1.3837943,Dil;2;32;2;relu
172,1.3834357,Dil;2;32;2;relu
173,1.3837181,Dil;2;32;2;relu
174,1.3845876,Dil;2;32;2;relu
175,1.3858291,Dil;2;32;2;relu
176,1.3875743,Dil;2;32;2;relu
177,1.3892322,Dil;2;32;2;relu
178,1.389976,Dil;2;32;2;relu
179,1.3900739,Dil;2;32;2;relu
180,1.389122,Dil;2;32;2;relu
181,1.3872602,Dil;2;32;2;relu
182,1.3856803,Dil;2;32;2;relu
183,1.3847735,Dil;2;32;2;relu
184,1.384197,Dil;2;32;2;relu
185,1.3833361,Dil;2;32;2;relu
186,1.3819208,Dil;2;32;2;relu
187,1.380353,Dil;2;32;2;relu
188,1.3790936,Dil;2;32;2;relu
189,1.378806,Dil;2;32;2;relu
190,1.3795553,Dil;2;32;2;relu
191,1.3808618,Dil;2;32;2;relu
192,1.3826632,Dil;2;32;2;relu
193,1.3847084,Dil;2;32;2;relu
194,1.3861829,Dil;2;32;2;relu
195,1.38693,Dil;2;32;2;relu
196,1.3864532,Dil;2;32;2;relu
197,1.3836219,Dil;2;32;2;relu
198,1.3783115,Dil;2;32;2;relu
199,1.3713228,Dil;2;32;2;relu
200,1.3650173,Dil;2;32;2;relu
1,0.004675067,Dil;2;32;2;relu
2,0.0072757867,Dil;2;32;2;relu
3,0.009408903,Dil;2;32;2;relu
4,0.011659885,Dil;2;32;2;relu
5,0.014135141,Dil;2;32;2;relu
6,0.01682654,Dil;2;32;2;relu
7,0.019880308,Dil;2;32;2;relu
8,0.023189353,Dil;2;32;2;relu
9,0.026853366,Dil;2;32;2;relu
10,0.03097675,Dil;2;32;2;relu
11,0.035529185,Dil;2;32;2;relu
12,0.040283795,Dil;2;32;2;relu
13,0.045443453,Dil;2;32;2;relu
14,0.05085442,Dil;2;32;2;relu
15,0.056197967,Dil;2;32;2;relu
16,0.06122995,Dil;2;32;2;relu
17,0.06637533,Dil;2;32;2;relu
18,0.0718911,Dil;2;32;2;relu
19,0.0778831,Dil;2;32;2;relu
20,0.083619006,Dil;2;32;2;relu
21,0.08899204,Dil;2;32;2;relu
22,0.094273925,Dil;2;32;2;relu
23,0.100602455,Dil;2;32;2;relu
24,0.10932382,Dil;2;32;2;relu
25,0.12022026,Dil;2;32;2;relu
26,0.13150106,Dil;2;32;2;relu
27,0.14231364,Dil;2;32;2;relu
28,0.15333742,Dil;2;32;2;relu
29,0.1656841,Dil;2;32;2;relu
30,0.17871127,Dil;2;32;2;relu
31,0.1913779,Dil;2;32;2;relu
32,0.2050409,Dil;2;32;2;relu
33,0.21996632,Dil;2;32;2;relu
34,0.23424909,Dil;2;32;2;relu
35,0.24620242,Dil;2;32;2;relu
36,0.25694627,Dil;2;32;2;relu
37,0.26795712,Dil;2;32;2;relu
38,0.27956656,Dil;2;32;2;relu
39,0.29167143,Dil;2;32;2;relu
40,0.30427262,Dil;2;32;2;relu
41,0.3175191,Dil;2;32;2;relu
42,0.3305393,Dil;2;32;2;relu
43,0.3428241,Dil;2;32;2;relu
44,0.35490227,Dil;2;32;2;relu
45,0.3684388,Dil;2;32;2;relu
46,0.38431728,Dil;2;32;2;relu
47,0.4021296,Dil;2;32;2;relu
48,0.4210803,Dil;2;32;2;relu
49,0.44187018,Dil;2;32;2;relu
50,0.46507987,Dil;2;32;2;relu
51,0.4888527,Dil;2;32;2;relu
52,0.51156014,Dil;2;32;2;relu
53,0.53305554,Dil;2;32;2;relu
54,0.5533226,Dil;2;32;2;relu
55,0.57158065,Dil;2;32;2;relu
56,0.5864514,Dil;2;32;2;relu
57,0.59806335,Dil;2;32;2;relu
58,0.60812414,Dil;2;32;2;relu
59,0.6182151,Dil;2;32;2;relu
60,0.6291364,Dil;2;32;2;relu
61,0.6412635,Dil;2;32;2;relu
62,0.6551862,Dil;2;32;2;relu
63,0.67166305,Dil;2;32;2;relu
64,0.69017255,Dil;2;32;2;relu
65,0.7106955,Dil;2;32;2;relu
66,0.7335028,Dil;2;32;2;relu
67,0.75757664,Dil;2;32;2;relu
68,0.7814203,Dil;2;32;2;relu
69,0.804408,Dil;2;32;2;relu
70,0.82609975,Dil;2;32;2;relu
71,0.8456398,Dil;2;32;2;relu
72,0.8619294,Dil;2;32;2;relu
73,0.8750737,Dil;2;32;2;relu
74,0.8873728,Dil;2;32;2;relu
75,0.9014314,Dil;2;32;2;relu
76,0.9191751,Dil;2;32;2;relu
77,0.94066715,Dil;2;32;2;relu
78,0.9650618,Dil;2;32;2;relu
79,0.9903089,Dil;2;32;2;relu
80,1.0141664,Dil;2;32;2;relu
81,1.0352587,Dil;2;32;2;relu
82,1.0535371,Dil;2;32;2;relu
83,1.0689586,Dil;2;32;2;relu
84,1.0811704,Dil;2;32;2;relu
85,1.0909446,Dil;2;32;2;relu
86,1.1006136,Dil;2;32;2;relu
87,1.1113793,Dil;2;32;2;relu
88,1.1233798,Dil;2;32;2;relu
89,1.1369355,Dil;2;32;2;relu
90,1.1530175,Dil;2;32;2;relu
91,1.1724896,Dil;2;32;2;relu
92,1.1949401,Dil;2;32;2;relu
93,1.218145,Dil;2;32;2;relu
94,1.240491,Dil;2;32;2;relu
95,1.2600627,Dil;2;32;2;relu
96,1.2747637,Dil;2;32;2;relu
97,1.2835146,Dil;2;32;2;relu
98,1.2867494,Dil;2;32;2;relu
99,1.285808,Dil;2;32;2;relu
100,1.28204,Dil;2;32;2;relu
101,1.2765005,Dil;2;32;2;relu
102,1.2689826,Dil;2;32;2;relu
103,1.2603754,Dil;2;32;2;relu
104,1.2534654,Dil;2;32;2;relu
105,1.2519587,Dil;2;32;2;relu
106,1.2574441,Dil;2;32;2;relu
107,1.2677082,Dil;2;32;2;relu
108,1.2795212,Dil;2;32;2;relu
109,1.2905996,Dil;2;32;2;relu
110,1.2995234,Dil;2;32;2;relu
111,1.3061345,Dil;2;32;2;relu
112,1.3117151,Dil;2;32;2;relu
113,1.3181301,Dil;2;32;2;relu
114,1.3252937,Dil;2;32;2;relu
115,1.3317513,Dil;2;32;2;relu
116,1.3367378,Dil;2;32;2;relu
117,1.342021,Dil;2;32;2;relu
118,1.3497988,Dil;2;32;2;relu
119,1.3598471,Dil;2;32;2;relu
120,1.3696767,Dil;2;32;2;relu
121,1.3771214,Dil;2;32;2;relu
122,1.3815445,Dil;2;32;2;relu
123,1.3836715,Dil;2;32;2;relu
124,1.3844082,Dil;2;32;2;relu
125,1.3844246,Dil;2;32;2;relu
126,1.3841289,Dil;2;32;2;relu
127,1.3837155,Dil;2;32;2;relu
128,1.3837574,Dil;2;32;2;relu
129,1.3849231,Dil;2;32;2;relu
130,1.387031,Dil;2;32;2;relu
131,1.3892827,Dil;2;32;2;relu
132,1.3907645,Dil;2;32;2;relu
133,1.3915756,Dil;2;32;2;relu
134,1.3927397,Dil;2;32;2;relu
135,1.3949087,Dil;2;32;2;relu
136,1.3972231,Dil;2;32;2;relu
137,1.3986077,Dil;2;32;2;relu
138,1.398385,Dil;2;32;2;relu
139,1.3963175,Dil;2;32;2;relu
140,1.3925905,Dil;2;32;2;relu
141,1.3880417,Dil;2;32;2;relu
142,1.3841052,Dil;2;32;2;relu
143,1.3813397,Dil;2;32;2;relu
144,1.3797584,Dil;2;32;2;relu
145,1.3796427,Dil;2;32;2;relu
146,1.3814822,Dil;2;32;2;relu
147,1.385838,Dil;2;32;2;relu
148,1.3930836,Dil;2;32;2;relu
149,1.4030368,Dil;2;32;2;relu
150,1.4138142,Dil;2;32;2;relu
151,1.4229009,Dil;2;32;2;relu
152,1.428719,Dil;2;32;2;relu
153,1.4311774,Dil;2;32;2;relu
154,1.430343,Dil;2;32;2;relu
155,1.4258682,Dil;2;32;2;relu
156,1.4177445,Dil;2;32;2;relu
157,1.4076985,Dil;2;32;2;relu
158,1.3992306,Dil;2;32;2;relu
159,1.3949442,Dil;2;32;2;relu
160,1.3943157,Dil;2;32;2;relu
161,1.3954767,Dil;2;32;2;relu
162,1.3974057,Dil;2;32;2;relu
163,1.3990997,Dil;2;32;2;relu
164,1.399608,Dil;2;32;2;relu
165,1.3990121,Dil;2;32;2;relu
166,1.3969154,Dil;2;32;2;relu
167,1.3935605,Dil;2;32;2;relu
168,1.3902766,Dil;2;32;2;relu
169,1.3875384,Dil;2;32;2;relu
170,1.385302,Dil;2;32;2;relu
171,1.3831569,Dil;2;32;2;relu
172,1.3804823,Dil;2;32;2;relu
173,1.3776779,Dil;2;32;2;relu
174,1.3762109,Dil;2;32;2;relu
175,1.3769102,Dil;2;32;2;relu
176,1.3797622,Dil;2;32;2;relu
177,1.3841587,Dil;2;32;2;relu
178,1.3903478,Dil;2;32;2;relu
179,1.3983269,Dil;2;32;2;relu
180,1.4067651,Dil;2;32;2;relu
181,1.414192,Dil;2;32;2;relu
182,1.4202169,Dil;2;32;2;relu
183,1.4252248,Dil;2;32;2;relu
184,1.4295354,Dil;2;32;2;relu
185,1.4334669,Dil;2;32;2;relu
186,1.4372603,Dil;2;32;2;relu
187,1.4405229,Dil;2;32;2;relu
188,1.443025,Dil;2;32;2;relu
189,1.4442929,Dil;2;32;2;relu
190,1.4437737,Dil;2;32;2;relu
191,1.4416134,Dil;2;32;2;relu
192,1.4385573,Dil;2;32;2;relu
193,1.4349709,Dil;2;32;2;relu
194,1.4309465,Dil;2;32;2;relu
195,1.4262946,Dil;2;32;2;relu
196,1.4206947,Dil;2;32;2;relu
197,1.4145206,Dil;2;32;2;relu
198,1.4084294,Dil;2;32;2;relu
199,1.4031094,Dil;2;32;2;relu
200,1.3988014,Dil;2;32;2;relu
1,0.004065185,Dil;2;32;2;relu
2,0.006327295,Dil;2;32;2;relu
3,0.007917702,Dil;2;32;2;relu
4,0.009537068,Dil;2;32;2;relu
5,0.011255342,Dil;2;32;2;relu
6,0.013427062,Dil;2;32;2;relu
7,0.015822846,Dil;2;32;2;relu
8,0.018379591,Dil;2;32;2;relu
9,0.021132577,Dil;2;32;2;relu
10,0.023981187,Dil;2;32;2;relu
11,0.027065882,Dil;2;32;2;relu
12,0.030260539,Dil;2;32;2;relu
13,0.033495832,Dil;2;32;2;relu
14,0.037223015,Dil;2;32;2;relu
15,0.04146602,Dil;2;32;2;relu
16,0.04589601,Dil;2;32;2;relu
17,0.05087765,Dil;2;32;2;relu
18,0.056523092,Dil;2;32;2;relu
19,0.062039934,Dil;2;32;2;relu
20,0.06699868,Dil;2;32;2;relu
21,0.07163015,Dil;2;32;2;relu
22,0.07694678,Dil;2;32;2;relu
23,0.08305671,Dil;2;32;2;relu
24,0.08998571,Dil;2;32;2;relu
25,0.097214185,Dil;2;32;2;relu
26,0.1036145,Dil;2;32;2;relu
27,0.10820525,Dil;2;32;2;relu
28,0.11225005,Dil;2;32;2;relu
29,0.11658174,Dil;2;32;2;relu
30,0.120892905,Dil;2;32;2;relu
31,0.12620068,Dil;2;32;2;relu
32,0.13319908,Dil;2;32;2;relu
33,0.14215483,Dil;2;32;2;relu
34,0.15349348,Dil;2;32;2;relu
35,0.16617967,Dil;2;32;2;relu
36,0.17903583,Dil;2;32;2;relu
37,0.19143726,Dil;2;32;2;relu
38,0.20304549,Dil;2;32;2;relu
39,0.21390608,Dil;2;32;2;relu
40,0.22509308,Dil;2;32;2;relu
41,0.2371334,Dil;2;32;2;relu
42,0.24993612,Dil;2;32;2;relu
43,0.26228216,Dil;2;32;2;relu
44,0.27335703,Dil;2;32;2;relu
45,0.2836759,Dil;2;32;2;relu
46,0.2952802,Dil;2;32;2;relu
47,0.30975422,Dil;2;32;2;relu
48,0.32682547,Dil;2;32;2;relu
49,0.34547046,Dil;2;32;2;relu
50,0.36448327,Dil;2;32;2;relu
51,0.38349795,Dil;2;32;2;relu
52,0.4021868,Dil;2;32;2;relu
53,0.41988754,Dil;2;32;2;relu
54,0.4361924,Dil;2;32;2;relu
55,0.45157197,Dil;2;32;2;relu
56,0.4677067,Dil;2;32;2;relu
57,0.48584396,Dil;2;32;2;relu
58,0.50584614,Dil;2;32;2;relu
59,0.5273339,Dil;2;32;2;relu
60,0.5509733,Dil;2;32;2;relu
61,0.5767156,Dil;2;32;2;relu
62,0.60312414,Dil;2;32;2;relu
63,0.62821496,Dil;2;32;2;relu
64,0.65120554,Dil;2;32;2;relu
65,0.6721508,Dil;2;32;2;relu
66,0.69096774,Dil;2;32;2;relu
67,0.7077503,Dil;2;32;2;relu
68,0.7231425,Dil;2;32;2;relu
69,0.7372375,Dil;2;32;2;relu
70,0.74953043,Dil;2;32;2;relu
71,0.76070654,Dil;2;32;2;relu
72,0.7721416,Dil;2;32;2;relu
73,0.7840917,Dil;2;32;2;relu
74,0.7965321,Dil;2;32;2;relu
75,0.81038696,Dil;2;32;2;relu
76,0.8271414,Dil;2;32;2;relu
