time_step,mean_nRMSE,publication_net
177,0.5044042,Dil;2;32;2;relu
178,0.50893754,Dil;2;32;2;relu
179,0.5134291,Dil;2;32;2;relu
180,0.5178775,Dil;2;32;2;relu
181,0.52228534,Dil;2;32;2;relu
182,0.5266525,Dil;2;32;2;relu
183,0.53097993,Dil;2;32;2;relu
184,0.5352708,Dil;2;32;2;relu
185,0.5395259,Dil;2;32;2;relu
186,0.54374814,Dil;2;32;2;relu
187,0.5479411,Dil;2;32;2;relu
188,0.55210555,Dil;2;32;2;relu
189,0.5562426,Dil;2;32;2;relu
190,0.560352,Dil;2;32;2;relu
191,0.5644385,Dil;2;32;2;relu
192,0.5685086,Dil;2;32;2;relu
193,0.57256967,Dil;2;32;2;relu
194,0.57662654,Dil;2;32;2;relu
195,0.580683,Dil;2;32;2;relu
196,0.58474004,Dil;2;32;2;relu
197,0.58879715,Dil;2;32;2;relu
198,0.5928551,Dil;2;32;2;relu
199,0.5969166,Dil;2;32;2;relu
200,0.6009815,Dil;2;32;2;relu
1,0.0063971574,Dil;2;32;2;relu
2,0.00908773,Dil;2;32;2;relu
3,0.011054781,Dil;2;32;2;relu
4,0.012876587,Dil;2;32;2;relu
5,0.014570598,Dil;2;32;2;relu
6,0.016043827,Dil;2;32;2;relu
7,0.01743223,Dil;2;32;2;relu
8,0.018871667,Dil;2;32;2;relu
9,0.020373952,Dil;2;32;2;relu
10,0.021924248,Dil;2;32;2;relu
11,0.023600785,Dil;2;32;2;relu
12,0.025086971,Dil;2;32;2;relu
13,0.026580645,Dil;2;32;2;relu
14,0.027928922,Dil;2;32;2;relu
15,0.029077295,Dil;2;32;2;relu
16,0.030248743,Dil;2;32;2;relu
17,0.031239871,Dil;2;32;2;relu
18,0.03219489,Dil;2;32;2;relu
19,0.033157557,Dil;2;32;2;relu
20,0.034137294,Dil;2;32;2;relu
21,0.035227012,Dil;2;32;2;relu
22,0.036346536,Dil;2;32;2;relu
23,0.037445076,Dil;2;32;2;relu
24,0.03850705,Dil;2;32;2;relu
25,0.0395167,Dil;2;32;2;relu
26,0.040608913,Dil;2;32;2;relu
27,0.041646335,Dil;2;32;2;relu
28,0.042545054,Dil;2;32;2;relu
29,0.043475334,Dil;2;32;2;relu
30,0.04428741,Dil;2;32;2;relu
31,0.04510634,Dil;2;32;2;relu
32,0.045885228,Dil;2;32;2;relu
33,0.04663135,Dil;2;32;2;relu
34,0.04734178,Dil;2;32;2;relu
35,0.048060067,Dil;2;32;2;relu
36,0.04873408,Dil;2;32;2;relu
37,0.049323823,Dil;2;32;2;relu
38,0.049861733,Dil;2;32;2;relu
39,0.050464805,Dil;2;32;2;relu
40,0.05106284,Dil;2;32;2;relu
41,0.051718906,Dil;2;32;2;relu
42,0.05247862,Dil;2;32;2;relu
43,0.053264532,Dil;2;32;2;relu
44,0.05409182,Dil;2;32;2;relu
45,0.054885957,Dil;2;32;2;relu
46,0.055647578,Dil;2;32;2;relu
47,0.05643336,Dil;2;32;2;relu
48,0.0571867,Dil;2;32;2;relu
49,0.05797436,Dil;2;32;2;relu
50,0.058740772,Dil;2;32;2;relu
51,0.05947336,Dil;2;32;2;relu
52,0.0602072,Dil;2;32;2;relu
53,0.060903702,Dil;2;32;2;relu
54,0.06164149,Dil;2;32;2;relu
55,0.062414754,Dil;2;32;2;relu
56,0.063234985,Dil;2;32;2;relu
57,0.06408997,Dil;2;32;2;relu
58,0.06501142,Dil;2;32;2;relu
59,0.0660277,Dil;2;32;2;relu
60,0.06710855,Dil;2;32;2;relu
61,0.06827477,Dil;2;32;2;relu
62,0.069497295,Dil;2;32;2;relu
63,0.07074997,Dil;2;32;2;relu
64,0.0720437,Dil;2;32;2;relu
65,0.07339803,Dil;2;32;2;relu
66,0.0748107,Dil;2;32;2;relu
67,0.07629648,Dil;2;32;2;relu
68,0.077824906,Dil;2;32;2;relu
69,0.07939345,Dil;2;32;2;relu
70,0.081020676,Dil;2;32;2;relu
71,0.082705796,Dil;2;32;2;relu
72,0.08441911,Dil;2;32;2;relu
73,0.08613902,Dil;2;32;2;relu
74,0.08786003,Dil;2;32;2;relu
75,0.08958694,Dil;2;32;2;relu
76,0.091324896,Dil;2;32;2;relu
77,0.09310205,Dil;2;32;2;relu
78,0.094905734,Dil;2;32;2;relu
79,0.09673901,Dil;2;32;2;relu
80,0.09859105,Dil;2;32;2;relu
81,0.100450076,Dil;2;32;2;relu
82,0.102323204,Dil;2;32;2;relu
83,0.1042248,Dil;2;32;2;relu
84,0.106161974,Dil;2;32;2;relu
85,0.108132906,Dil;2;32;2;relu
86,0.11010058,Dil;2;32;2;relu
87,0.11203552,Dil;2;32;2;relu
88,0.11396203,Dil;2;32;2;relu
89,0.11591318,Dil;2;32;2;relu
90,0.11786328,Dil;2;32;2;relu
91,0.11979452,Dil;2;32;2;relu
92,0.12170517,Dil;2;32;2;relu
93,0.12358749,Dil;2;32;2;relu
94,0.12543876,Dil;2;32;2;relu
95,0.1272385,Dil;2;32;2;relu
96,0.12898867,Dil;2;32;2;relu
97,0.1306935,Dil;2;32;2;relu
98,0.13235445,Dil;2;32;2;relu
99,0.13397224,Dil;2;32;2;relu
100,0.13556208,Dil;2;32;2;relu
101,0.13710403,Dil;2;32;2;relu
102,0.1386056,Dil;2;32;2;relu
103,0.14008217,Dil;2;32;2;relu
104,0.14156468,Dil;2;32;2;relu
105,0.14305681,Dil;2;32;2;relu
106,0.14454097,Dil;2;32;2;relu
107,0.14602162,Dil;2;32;2;relu
108,0.14750108,Dil;2;32;2;relu
109,0.14898287,Dil;2;32;2;relu
110,0.15046293,Dil;2;32;2;relu
111,0.15196058,Dil;2;32;2;relu
112,0.15347412,Dil;2;32;2;relu
113,0.15498854,Dil;2;32;2;relu
114,0.15650748,Dil;2;32;2;relu
115,0.15804705,Dil;2;32;2;relu
116,0.15960805,Dil;2;32;2;relu
117,0.16118301,Dil;2;32;2;relu
118,0.16276868,Dil;2;32;2;relu
119,0.16436523,Dil;2;32;2;relu
120,0.16597131,Dil;2;32;2;relu
121,0.16759068,Dil;2;32;2;relu
122,0.16922376,Dil;2;32;2;relu
123,0.17087871,Dil;2;32;2;relu
124,0.17256102,Dil;2;32;2;relu
125,0.17426637,Dil;2;32;2;relu
126,0.17599802,Dil;2;32;2;relu
127,0.1777519,Dil;2;32;2;relu
128,0.17953391,Dil;2;32;2;relu
129,0.18134432,Dil;2;32;2;relu
130,0.18318856,Dil;2;32;2;relu
131,0.18506195,Dil;2;32;2;relu
132,0.18695705,Dil;2;32;2;relu
133,0.18886986,Dil;2;32;2;relu
134,0.19080782,Dil;2;32;2;relu
135,0.19277132,Dil;2;32;2;relu
136,0.19476171,Dil;2;32;2;relu
137,0.1967777,Dil;2;32;2;relu
138,0.19880994,Dil;2;32;2;relu
139,0.20086709,Dil;2;32;2;relu
140,0.20295416,Dil;2;32;2;relu
141,0.2050805,Dil;2;32;2;relu
142,0.20723699,Dil;2;32;2;relu
143,0.20942062,Dil;2;32;2;relu
144,0.2116224,Dil;2;32;2;relu
145,0.21383455,Dil;2;32;2;relu
146,0.2160642,Dil;2;32;2;relu
147,0.21830633,Dil;2;32;2;relu
148,0.22056825,Dil;2;32;2;relu
149,0.2228493,Dil;2;32;2;relu
150,0.22514267,Dil;2;32;2;relu
151,0.22744632,Dil;2;32;2;relu
152,0.22976139,Dil;2;32;2;relu
153,0.2320869,Dil;2;32;2;relu
154,0.2344195,Dil;2;32;2;relu
155,0.23675519,Dil;2;32;2;relu
156,0.23908259,Dil;2;32;2;relu
157,0.24139623,Dil;2;32;2;relu
158,0.24369511,Dil;2;32;2;relu
159,0.2459779,Dil;2;32;2;relu
160,0.2482446,Dil;2;32;2;relu
161,0.2504887,Dil;2;32;2;relu
162,0.2527152,Dil;2;32;2;relu
163,0.25493044,Dil;2;32;2;relu
164,0.25713596,Dil;2;32;2;relu
165,0.25933087,Dil;2;32;2;relu
166,0.26150995,Dil;2;32;2;relu
167,0.2636827,Dil;2;32;2;relu
168,0.26585054,Dil;2;32;2;relu
169,0.26801106,Dil;2;32;2;relu
170,0.27016503,Dil;2;32;2;relu
171,0.27231327,Dil;2;32;2;relu
172,0.27445614,Dil;2;32;2;relu
173,0.27659807,Dil;2;32;2;relu
174,0.27874607,Dil;2;32;2;relu
175,0.28090444,Dil;2;32;2;relu
176,0.2830762,Dil;2;32;2;relu
177,0.28526014,Dil;2;32;2;relu
178,0.2874598,Dil;2;32;2;relu
179,0.2896715,Dil;2;32;2;relu
180,0.29189202,Dil;2;32;2;relu
181,0.2941151,Dil;2;32;2;relu
182,0.29634133,Dil;2;32;2;relu
183,0.29856944,Dil;2;32;2;relu
184,0.3007975,Dil;2;32;2;relu
185,0.30302653,Dil;2;32;2;relu
186,0.30524766,Dil;2;32;2;relu
187,0.30746675,Dil;2;32;2;relu
188,0.30968907,Dil;2;32;2;relu
189,0.31192124,Dil;2;32;2;relu
190,0.31415868,Dil;2;32;2;relu
191,0.31639358,Dil;2;32;2;relu
192,0.31863168,Dil;2;32;2;relu
193,0.32087046,Dil;2;32;2;relu
194,0.32310954,Dil;2;32;2;relu
195,0.3253551,Dil;2;32;2;relu
196,0.32761443,Dil;2;32;2;relu
197,0.32989064,Dil;2;32;2;relu
198,0.33218834,Dil;2;32;2;relu
199,0.33451015,Dil;2;32;2;relu
200,0.33685446,Dil;2;32;2;relu
1,0.006415921,Dil;2;32;2;relu
2,0.009529995,Dil;2;32;2;relu
3,0.011675939,Dil;2;32;2;relu
4,0.013477143,Dil;2;32;2;relu
5,0.01512498,Dil;2;32;2;relu
6,0.016737789,Dil;2;32;2;relu
7,0.018356914,Dil;2;32;2;relu
8,0.020132082,Dil;2;32;2;relu
9,0.02177627,Dil;2;32;2;relu
10,0.023331946,Dil;2;32;2;relu
11,0.02485185,Dil;2;32;2;relu
12,0.02654229,Dil;2;32;2;relu
13,0.028144257,Dil;2;32;2;relu
14,0.02975707,Dil;2;32;2;relu
15,0.031268317,Dil;2;32;2;relu
16,0.03273941,Dil;2;32;2;relu
17,0.034227762,Dil;2;32;2;relu
18,0.035635784,Dil;2;32;2;relu
19,0.037187528,Dil;2;32;2;relu
20,0.0386987,Dil;2;32;2;relu
21,0.040231556,Dil;2;32;2;relu
22,0.04190986,Dil;2;32;2;relu
23,0.043649107,Dil;2;32;2;relu
24,0.045328446,Dil;2;32;2;relu
25,0.046992674,Dil;2;32;2;relu
26,0.04863311,Dil;2;32;2;relu
27,0.050245423,Dil;2;32;2;relu
28,0.051810417,Dil;2;32;2;relu
29,0.053244505,Dil;2;32;2;relu
30,0.054548126,Dil;2;32;2;relu
31,0.055783227,Dil;2;32;2;relu
32,0.0568792,Dil;2;32;2;relu
33,0.057953127,Dil;2;32;2;relu
34,0.05903459,Dil;2;32;2;relu
35,0.06012641,Dil;2;32;2;relu
36,0.0612412,Dil;2;32;2;relu
37,0.06242615,Dil;2;32;2;relu
38,0.06365372,Dil;2;32;2;relu
39,0.064933665,Dil;2;32;2;relu
40,0.06626277,Dil;2;32;2;relu
41,0.0676346,Dil;2;32;2;relu
42,0.069004655,Dil;2;32;2;relu
43,0.07035794,Dil;2;32;2;relu
44,0.071745135,Dil;2;32;2;relu
45,0.07306951,Dil;2;32;2;relu
46,0.07437823,Dil;2;32;2;relu
47,0.07566459,Dil;2;32;2;relu
48,0.07697741,Dil;2;32;2;relu
49,0.07835725,Dil;2;32;2;relu
50,0.07976196,Dil;2;32;2;relu
51,0.08120181,Dil;2;32;2;relu
52,0.08269339,Dil;2;32;2;relu
53,0.08417038,Dil;2;32;2;relu
54,0.08564028,Dil;2;32;2;relu
55,0.08715716,Dil;2;32;2;relu
56,0.08872062,Dil;2;32;2;relu
57,0.090248674,Dil;2;32;2;relu
58,0.09175077,Dil;2;32;2;relu
59,0.09329134,Dil;2;32;2;relu
60,0.09488084,Dil;2;32;2;relu
61,0.09641794,Dil;2;32;2;relu
62,0.0979429,Dil;2;32;2;relu
63,0.09949272,Dil;2;32;2;relu
64,0.101070486,Dil;2;32;2;relu
65,0.10262411,Dil;2;32;2;relu
66,0.10415168,Dil;2;32;2;relu
67,0.105664134,Dil;2;32;2;relu
68,0.10716146,Dil;2;32;2;relu
69,0.10868772,Dil;2;32;2;relu
70,0.110210896,Dil;2;32;2;relu
71,0.11171587,Dil;2;32;2;relu
72,0.11320674,Dil;2;32;2;relu
73,0.11468604,Dil;2;32;2;relu
74,0.116181314,Dil;2;32;2;relu
75,0.117684,Dil;2;32;2;relu
76,0.11917883,Dil;2;32;2;relu
77,0.12067237,Dil;2;32;2;relu
78,0.1221664,Dil;2;32;2;relu
79,0.12370311,Dil;2;32;2;relu
80,0.12528689,Dil;2;32;2;relu
81,0.12687956,Dil;2;32;2;relu
82,0.1284505,Dil;2;32;2;relu
83,0.13001946,Dil;2;32;2;relu
84,0.13159798,Dil;2;32;2;relu
85,0.13319108,Dil;2;32;2;relu
86,0.13480324,Dil;2;32;2;relu
87,0.13642773,Dil;2;32;2;relu
88,0.13805899,Dil;2;32;2;relu
89,0.13972753,Dil;2;32;2;relu
90,0.1414161,Dil;2;32;2;relu
91,0.14312297,Dil;2;32;2;relu
92,0.14484045,Dil;2;32;2;relu
93,0.14659064,Dil;2;32;2;relu
94,0.14837416,Dil;2;32;2;relu
95,0.15017445,Dil;2;32;2;relu
96,0.151986,Dil;2;32;2;relu
97,0.15381381,Dil;2;32;2;relu
98,0.15567976,Dil;2;32;2;relu
99,0.15757814,Dil;2;32;2;relu
100,0.15950245,Dil;2;32;2;relu
101,0.1614271,Dil;2;32;2;relu
102,0.16336173,Dil;2;32;2;relu
103,0.16531648,Dil;2;32;2;relu
104,0.1672914,Dil;2;32;2;relu
105,0.169289,Dil;2;32;2;relu
106,0.17129883,Dil;2;32;2;relu
107,0.17333235,Dil;2;32;2;relu
108,0.17539671,Dil;2;32;2;relu
109,0.1774778,Dil;2;32;2;relu
110,0.17957053,Dil;2;32;2;relu
111,0.1816777,Dil;2;32;2;relu
112,0.18380365,Dil;2;32;2;relu
113,0.18594053,Dil;2;32;2;relu
114,0.18809023,Dil;2;32;2;relu
115,0.19025284,Dil;2;32;2;relu
116,0.1924441,Dil;2;32;2;relu
117,0.1946679,Dil;2;32;2;relu
118,0.19690588,Dil;2;32;2;relu
119,0.19916067,Dil;2;32;2;relu
120,0.20142919,Dil;2;32;2;relu
121,0.20371726,Dil;2;32;2;relu
122,0.20603493,Dil;2;32;2;relu
123,0.20837678,Dil;2;32;2;relu
124,0.21074031,Dil;2;32;2;relu
125,0.21311411,Dil;2;32;2;relu
126,0.21549334,Dil;2;32;2;relu
127,0.21787894,Dil;2;32;2;relu
128,0.22026718,Dil;2;32;2;relu
129,0.22265883,Dil;2;32;2;relu
130,0.22507107,Dil;2;32;2;relu
131,0.22751006,Dil;2;32;2;relu
132,0.22996719,Dil;2;32;2;relu
133,0.23244976,Dil;2;32;2;relu
134,0.23497707,Dil;2;32;2;relu
135,0.2375325,Dil;2;32;2;relu
136,0.2401165,Dil;2;32;2;relu
137,0.2427358,Dil;2;32;2;relu
138,0.24540117,Dil;2;32;2;relu
139,0.24812098,Dil;2;32;2;relu
140,0.25089166,Dil;2;32;2;relu
141,0.253712,Dil;2;32;2;relu
142,0.25656807,Dil;2;32;2;relu
143,0.2594492,Dil;2;32;2;relu
144,0.26236042,Dil;2;32;2;relu
145,0.2653085,Dil;2;32;2;relu
146,0.26830047,Dil;2;32;2;relu
147,0.27134433,Dil;2;32;2;relu
148,0.2744492,Dil;2;32;2;relu
149,0.2776159,Dil;2;32;2;relu
150,0.28083754,Dil;2;32;2;relu
151,0.2841112,Dil;2;32;2;relu
152,0.28742442,Dil;2;32;2;relu
153,0.2907778,Dil;2;32;2;relu
154,0.2941569,Dil;2;32;2;relu
155,0.29756925,Dil;2;32;2;relu
156,0.30102152,Dil;2;32;2;relu
157,0.30451152,Dil;2;32;2;relu
158,0.3080407,Dil;2;32;2;relu
159,0.31162053,Dil;2;32;2;relu
160,0.31523934,Dil;2;32;2;relu
161,0.31888133,Dil;2;32;2;relu
162,0.32254508,Dil;2;32;2;relu
163,0.32623267,Dil;2;32;2;relu
164,0.32994723,Dil;2;32;2;relu
165,0.33368626,Dil;2;32;2;relu
166,0.33744547,Dil;2;32;2;relu
167,0.34122965,Dil;2;32;2;relu
168,0.34503084,Dil;2;32;2;relu
169,0.34884626,Dil;2;32;2;relu
170,0.35266992,Dil;2;32;2;relu
171,0.3565096,Dil;2;32;2;relu
172,0.3603766,Dil;2;32;2;relu
173,0.36426827,Dil;2;32;2;relu
174,0.36817467,Dil;2;32;2;relu
175,0.3720923,Dil;2;32;2;relu
176,0.37603244,Dil;2;32;2;relu
177,0.37999383,Dil;2;32;2;relu
178,0.38396564,Dil;2;32;2;relu
179,0.38794944,Dil;2;32;2;relu
180,0.39194152,Dil;2;32;2;relu
181,0.39593574,Dil;2;32;2;relu
182,0.3999281,Dil;2;32;2;relu
183,0.40392733,Dil;2;32;2;relu
184,0.40793216,Dil;2;32;2;relu
185,0.41194695,Dil;2;32;2;relu
186,0.4159755,Dil;2;32;2;relu
187,0.42003325,Dil;2;32;2;relu
188,0.4241192,Dil;2;32;2;relu
189,0.42821532,Dil;2;32;2;relu
190,0.43231687,Dil;2;32;2;relu
191,0.43642098,Dil;2;32;2;relu
192,0.44053423,Dil;2;32;2;relu
193,0.44464353,Dil;2;32;2;relu
194,0.4487466,Dil;2;32;2;relu
195,0.4528506,Dil;2;32;2;relu
196,0.45696956,Dil;2;32;2;relu
197,0.46110812,Dil;2;32;2;relu
198,0.4652703,Dil;2;32;2;relu
199,0.46945673,Dil;2;32;2;relu
200,0.47365147,Dil;2;32;2;relu
1,0.004604639,Dil;2;32;2;relu
2,0.006633622,Dil;2;32;2;relu
3,0.008202281,Dil;2;32;2;relu
4,0.009596856,Dil;2;32;2;relu
5,0.010971592,Dil;2;32;2;relu
6,0.012547169,Dil;2;32;2;relu
7,0.014303848,Dil;2;32;2;relu
8,0.01618146,Dil;2;32;2;relu
9,0.017973797,Dil;2;32;2;relu
10,0.019727241,Dil;2;32;2;relu
11,0.021017835,Dil;2;32;2;relu
12,0.022447977,Dil;2;32;2;relu
13,0.023723379,Dil;2;32;2;relu
14,0.025051638,Dil;2;32;2;relu
15,0.026318975,Dil;2;32;2;relu
16,0.02751978,Dil;2;32;2;relu
17,0.028768927,Dil;2;32;2;relu
18,0.029937323,Dil;2;32;2;relu
19,0.031114394,Dil;2;32;2;relu
20,0.032182153,Dil;2;32;2;relu
21,0.03320874,Dil;2;32;2;relu
22,0.034198213,Dil;2;32;2;relu
23,0.03512127,Dil;2;32;2;relu
24,0.036120735,Dil;2;32;2;relu
25,0.0370914,Dil;2;32;2;relu
26,0.03796824,Dil;2;32;2;relu
27,0.038944375,Dil;2;32;2;relu
28,0.0399143,Dil;2;32;2;relu
29,0.040792644,Dil;2;32;2;relu
30,0.041665096,Dil;2;32;2;relu
31,0.042485185,Dil;2;32;2;relu
32,0.043340504,Dil;2;32;2;relu
33,0.044183854,Dil;2;32;2;relu
34,0.045041896,Dil;2;32;2;relu
35,0.045834664,Dil;2;32;2;relu
36,0.046645377,Dil;2;32;2;relu
37,0.04744187,Dil;2;32;2;relu
38,0.048219178,Dil;2;32;2;relu
39,0.04905412,Dil;2;32;2;relu
40,0.049915757,Dil;2;32;2;relu
41,0.05074024,Dil;2;32;2;relu
42,0.051551573,Dil;2;32;2;relu
43,0.052376673,Dil;2;32;2;relu
44,0.053185236,Dil;2;32;2;relu
45,0.054000497,Dil;2;32;2;relu
46,0.054798953,Dil;2;32;2;relu
47,0.055608634,Dil;2;32;2;relu
48,0.056422282,Dil;2;32;2;relu
49,0.057223313,Dil;2;32;2;relu
50,0.05801959,Dil;2;32;2;relu
51,0.058825083,Dil;2;32;2;relu
52,0.05965747,Dil;2;32;2;relu
53,0.060532942,Dil;2;32;2;relu
54,0.061421454,Dil;2;32;2;relu
55,0.06232132,Dil;2;32;2;relu
56,0.06321502,Dil;2;32;2;relu
57,0.0640905,Dil;2;32;2;relu
58,0.06495994,Dil;2;32;2;relu
59,0.06584133,Dil;2;32;2;relu
60,0.06672549,Dil;2;32;2;relu
61,0.06760487,Dil;2;32;2;relu
62,0.06848031,Dil;2;32;2;relu
63,0.069371745,Dil;2;32;2;relu
64,0.07031448,Dil;2;32;2;relu
65,0.07129179,Dil;2;32;2;relu
66,0.07229734,Dil;2;32;2;relu
67,0.073324665,Dil;2;32;2;relu
68,0.07437155,Dil;2;32;2;relu
69,0.07543702,Dil;2;32;2;relu
70,0.07654645,Dil;2;32;2;relu
71,0.07768847,Dil;2;32;2;relu
72,0.078873806,Dil;2;32;2;relu
73,0.08010473,Dil;2;32;2;relu
74,0.08137691,Dil;2;32;2;relu
75,0.08268303,Dil;2;32;2;relu
76,0.08399587,Dil;2;32;2;relu
77,0.08532326,Dil;2;32;2;relu
78,0.086684965,Dil;2;32;2;relu
79,0.08807997,Dil;2;32;2;relu
80,0.0895049,Dil;2;32;2;relu
81,0.090941735,Dil;2;32;2;relu
82,0.092376985,Dil;2;32;2;relu
83,0.09380237,Dil;2;32;2;relu
84,0.095234126,Dil;2;32;2;relu
85,0.09667612,Dil;2;32;2;relu
86,0.09813574,Dil;2;32;2;relu
87,0.09963112,Dil;2;32;2;relu
88,0.10112231,Dil;2;32;2;relu
89,0.102621906,Dil;2;32;2;relu
90,0.10412621,Dil;2;32;2;relu
91,0.1056384,Dil;2;32;2;relu
92,0.10716645,Dil;2;32;2;relu
93,0.1087042,Dil;2;32;2;relu
94,0.11023511,Dil;2;32;2;relu
95,0.1117707,Dil;2;32;2;relu
96,0.113315664,Dil;2;32;2;relu
97,0.11488623,Dil;2;32;2;relu
98,0.116478585,Dil;2;32;2;relu
99,0.11806829,Dil;2;32;2;relu
100,0.11964434,Dil;2;32;2;relu
101,0.121208705,Dil;2;32;2;relu
102,0.12276637,Dil;2;32;2;relu
103,0.12431046,Dil;2;32;2;relu
104,0.12584007,Dil;2;32;2;relu
105,0.12737094,Dil;2;32;2;relu
106,0.12890871,Dil;2;32;2;relu
107,0.13044733,Dil;2;32;2;relu
108,0.13198707,Dil;2;32;2;relu
109,0.13351375,Dil;2;32;2;relu
110,0.13504314,Dil;2;32;2;relu
111,0.13657251,Dil;2;32;2;relu
112,0.1380915,Dil;2;32;2;relu
113,0.13959616,Dil;2;32;2;relu
114,0.14108552,Dil;2;32;2;relu
115,0.14254852,Dil;2;32;2;relu
116,0.1439854,Dil;2;32;2;relu
117,0.14541377,Dil;2;32;2;relu
118,0.1468424,Dil;2;32;2;relu
119,0.14827095,Dil;2;32;2;relu
120,0.1497005,Dil;2;32;2;relu
121,0.15113084,Dil;2;32;2;relu
122,0.15256123,Dil;2;32;2;relu
123,0.15399174,Dil;2;32;2;relu
124,0.15542315,Dil;2;32;2;relu
125,0.15685293,Dil;2;32;2;relu
126,0.15827982,Dil;2;32;2;relu
127,0.15970764,Dil;2;32;2;relu
128,0.1611387,Dil;2;32;2;relu
129,0.16257635,Dil;2;32;2;relu
130,0.16402037,Dil;2;32;2;relu
131,0.16547132,Dil;2;32;2;relu
132,0.16693218,Dil;2;32;2;relu
133,0.16840546,Dil;2;32;2;relu
134,0.16989227,Dil;2;32;2;relu
135,0.17139193,Dil;2;32;2;relu
136,0.17290334,Dil;2;32;2;relu
137,0.1744285,Dil;2;32;2;relu
138,0.17597342,Dil;2;32;2;relu
139,0.17754233,Dil;2;32;2;relu
140,0.1791372,Dil;2;32;2;relu
141,0.18075627,Dil;2;32;2;relu
142,0.18240578,Dil;2;32;2;relu
143,0.18408604,Dil;2;32;2;relu
144,0.18579447,Dil;2;32;2;relu
145,0.1875299,Dil;2;32;2;relu
146,0.18929061,Dil;2;32;2;relu
147,0.19107682,Dil;2;32;2;relu
148,0.19289407,Dil;2;32;2;relu
149,0.19474292,Dil;2;32;2;relu
150,0.19662252,Dil;2;32;2;relu
151,0.19853455,Dil;2;32;2;relu
152,0.2004814,Dil;2;32;2;relu
153,0.20246162,Dil;2;32;2;relu
154,0.20447037,Dil;2;32;2;relu
155,0.2065051,Dil;2;32;2;relu
156,0.20856518,Dil;2;32;2;relu
157,0.210643,Dil;2;32;2;relu
158,0.2127389,Dil;2;32;2;relu
159,0.21485132,Dil;2;32;2;relu
160,0.21697964,Dil;2;32;2;relu
161,0.2191208,Dil;2;32;2;relu
162,0.22127253,Dil;2;32;2;relu
163,0.22343485,Dil;2;32;2;relu
164,0.22560938,Dil;2;32;2;relu
165,0.22779228,Dil;2;32;2;relu
166,0.22998366,Dil;2;32;2;relu
167,0.23218243,Dil;2;32;2;relu
168,0.23439148,Dil;2;32;2;relu
169,0.23660924,Dil;2;32;2;relu
170,0.23883452,Dil;2;32;2;relu
171,0.24105982,Dil;2;32;2;relu
172,0.24328244,Dil;2;32;2;relu
173,0.24550141,Dil;2;32;2;relu
174,0.24771579,Dil;2;32;2;relu
175,0.24992749,Dil;2;32;2;relu
176,0.2521381,Dil;2;32;2;relu
177,0.2543527,Dil;2;32;2;relu
178,0.25657746,Dil;2;32;2;relu
179,0.25881082,Dil;2;32;2;relu
180,0.26104704,Dil;2;32;2;relu
181,0.2632849,Dil;2;32;2;relu
182,0.26552477,Dil;2;32;2;relu
183,0.2677678,Dil;2;32;2;relu
184,0.27001327,Dil;2;32;2;relu
185,0.27226216,Dil;2;32;2;relu
186,0.27451527,Dil;2;32;2;relu
187,0.2767716,Dil;2;32;2;relu
188,0.27903146,Dil;2;32;2;relu
189,0.2812971,Dil;2;32;2;relu
190,0.28357166,Dil;2;32;2;relu
191,0.28585628,Dil;2;32;2;relu
192,0.28815076,Dil;2;32;2;relu
193,0.29045603,Dil;2;32;2;relu
194,0.29277405,Dil;2;32;2;relu
195,0.29510373,Dil;2;32;2;relu
196,0.2974437,Dil;2;32;2;relu
197,0.29979435,Dil;2;32;2;relu
198,0.30215532,Dil;2;32;2;relu
199,0.30452627,Dil;2;32;2;relu
200,0.30690676,Dil;2;32;2;relu
1,0.0056519746,Dil;2;32;2;relu
2,0.0081297895,Dil;2;32;2;relu
3,0.010226392,Dil;2;32;2;relu
4,0.012038711,Dil;2;32;2;relu
5,0.013863755,Dil;2;32;2;relu
6,0.015919132,Dil;2;32;2;relu
7,0.017898636,Dil;2;32;2;relu
8,0.019618597,Dil;2;32;2;relu
9,0.021096826,Dil;2;32;2;relu
10,0.022538802,Dil;2;32;2;relu
11,0.023809165,Dil;2;32;2;relu
12,0.025052667,Dil;2;32;2;relu
13,0.026244001,Dil;2;32;2;relu
14,0.027244829,Dil;2;32;2;relu
15,0.02802304,Dil;2;32;2;relu
16,0.028859466,Dil;2;32;2;relu
17,0.029802743,Dil;2;32;2;relu
18,0.030779095,Dil;2;32;2;relu
19,0.031654805,Dil;2;32;2;relu
20,0.03249488,Dil;2;32;2;relu
21,0.033300556,Dil;2;32;2;relu
22,0.034152254,Dil;2;32;2;relu
23,0.035037417,Dil;2;32;2;relu
24,0.035922106,Dil;2;32;2;relu
25,0.036807407,Dil;2;32;2;relu
26,0.037637774,Dil;2;32;2;relu
27,0.038405206,Dil;2;32;2;relu
28,0.03910425,Dil;2;32;2;relu
29,0.039803583,Dil;2;32;2;relu
30,0.040449828,Dil;2;32;2;relu
31,0.041033998,Dil;2;32;2;relu
32,0.041571133,Dil;2;32;2;relu
33,0.042053003,Dil;2;32;2;relu
34,0.042470183,Dil;2;32;2;relu
35,0.042845525,Dil;2;32;2;relu
36,0.043265548,Dil;2;32;2;relu
37,0.04370658,Dil;2;32;2;relu
38,0.04409069,Dil;2;32;2;relu
39,0.044471562,Dil;2;32;2;relu
40,0.044858757,Dil;2;32;2;relu
41,0.04530442,Dil;2;32;2;relu
42,0.045765784,Dil;2;32;2;relu
